custom_id,model,item,framing,sample,order,status,result_type,stop_reason,letter,choice,model_returned,input_tokens,output_tokens,cost_usd,text
r1-m3-Q31-l-s3,claude-opus-5-5,Q31,labeled,3,BA,ok,succeeded,end_turn,B,a,claude-opus-5-5,74,3,0.000178,B
r1-m3-Q31-u-s0,claude-opus-5-5,Q31,unlabeled,0,AB,ok,succeeded,end_turn,A,a,claude-opus-5-5,53,35,0.000456,A
r1-m3-Q31-u-s1,claude-opus-5-5,Q31,unlabeled,1,BA,ok,succeeded,end_turn,B,a,claude-opus-5-5,53,3,0.000136,B
r1-m3-Q31-u-s2,claude-opus-5-5,Q31,unlabeled,2,AB,ok,succeeded,end_turn,A,a,claude-opus-5-5,53,3,0.000136,A
r1-m3-Q31-u-s3,claude-opus-5-5,Q31,unlabeled,3,BA,ok,succeeded,end_turn,B,a,claude-opus-5-5,53,46,0.000566,B
r1-m3-Q32-l-s0,claude-opus-5-5,Q32,labeled,0,AB,ok,succeeded,end_turn,A,a,claude-opus-5-5,74,34,0.000488,A
r1-m3-Q32-l-s1,claude-opus-5-5,Q32,labeled,1,BA,ok,succeeded,end_turn,B,a,claude-opus-5-5,74,43,0.000578,B
r1-m3-Q32-l-s2,claude-opus-5-5,Q32,labeled,2,AB,ok,succeeded,end_turn,A,a,claude-opus-5-5,74,3,0.000178,A
r1-m3-Q32-l-s3,claude-opus-5-5,Q32,labeled,3,BA,ok,succeeded,end_turn,B,a,claude-opus-5-5,74,22,0.000368,B
r1-m3-Q32-u-s0,claude-opus-5-5,Q32,unlabeled,0,AB,ok,succeeded,end_turn,A,a,claude-opus-5-5,53,69,0.000796,A
r1-m3-Q32-u-s1,claude-opus-5-5,Q32,unlabeled,1,BA,ok,succeeded,end_turn,B,a,claude-opus-5-5,53,42,0.000526,B
r1-m3-Q32-u-s2,claude-opus-5-5,Q32,unlabeled,2,AB,ok,succeeded,end_turn,A,a,claude-opus-5-5,53,63,0.000736,A
r1-m3-Q32-u-s3,claude-opus-5-5,Q32,unlabeled,3,BA,ok,succeeded,end_turn,B,a,claude-opus-5-5,53,3,0.000136,B
r1-m3-Q33-l-s0,claude-opus-5-5,Q33,labeled,0,AB,ok,succeeded,end_turn,B,b,claude-opus-5-5,73,31,0.000456,B
r1-m3-Q33-l-s1,claude-opus-5-5,Q33,labeled,1,BA,ok,succeeded,end_turn,A,b,claude-opus-5-5,73,3,0.000176,A
r1-m3-Q33-l-s2,claude-opus-5-5,Q33,labeled,2,AB,ok,succeeded,end_turn,B,b,claude-opus-5-5,73,3,0.000176,B
r1-m3-Q33-l-s3,claude-opus-5-5,Q33,labeled,3,BA,ok,succeeded,end_turn,A,b,claude-opus-5-5,73,22,0.000366,A
r1-m3-Q33-u-s0,claude-opus-5-5,Q33,unlabeled,0,AB,ok,succeeded,end_turn,B,b,claude-opus-5-5,52,55,0.000654,B
r1-m3-Q33-u-s1,claude-opus-5-5,Q33,unlabeled,1,BA,ok,succeeded,end_turn,A,b,claude-opus-5-5,52,22,0.000324,A
r1-m3-Q33-u-s2,claude-opus-5-5,Q33,unlabeled,2,AB,ok,succeeded,end_turn,B,b,claude-opus-5-5,52,52,0.000624,B
r1-m3-Q33-u-s3,claude-opus-5-5,Q33,unlabeled,3,BA,ok,succeeded,end_turn,A,b,claude-opus-5-5,52,3,0.000134,A
r1-m3-Q35-l-s0,claude-opus-5-5,Q35,labeled,0,AB,ok,succeeded,end_turn,B,b,claude-opus-5-5,77,40,0.000554,B
r1-m3-Q35-l-s1,claude-opus-5-5,Q35,labeled,1,BA,ok,succeeded,end_turn,A,b,claude-opus-5-5,77,58,0.000734,A
r1-m3-Q35-l-s2,claude-opus-5-5,Q35,labeled,2,AB,ok,succeeded,end_turn,B,b,claude-opus-5-5,77,35,0.000504,B
r1-m3-Q35-l-s3,claude-opus-5-5,Q35,labeled,3,BA,ok,succeeded,end_turn,A,b,claude-opus-5-5,77,42,0.000574,A
r1-m3-Q35-u-s0,claude-opus-5-5,Q35,unlabeled,0,AB,ok,succeeded,end_turn,B,b,claude-opus-5-5,56,3,0.000142,B
r1-m3-Q35-u-s1,claude-opus-5-5,Q35,unlabeled,1,BA,ok,succeeded,end_turn,A,b,claude-opus-5-5,56,3,0.000142,A
r1-m3-Q35-u-s2,claude-opus-5-5,Q35,unlabeled,2,AB,ok,succeeded,end_turn,B,b,claude-opus-5-5,56,50,0.000612,B
r1-m3-Q35-u-s3,claude-opus-5-5,Q35,unlabeled,3,BA,ok,succeeded,end_turn,A,b,claude-opus-5-5,56,43,0.000542,A
r1-m3-Q37-l-s0,claude-opus-5-5,Q37,labeled,0,AB,ok,succeeded,end_turn,B,b,claude-opus-5-5,77,53,0.000684,B
r1-m3-Q37-l-s1,claude-opus-5-5,Q37,labeled,1,BA,ok,succeeded,end_turn,A,b,claude-opus-5-5,77,47,0.000624,A
r1-m3-Q37-l-s2,claude-opus-5-5,Q37,labeled,2,AB,ok,succeeded,end_turn,B,b,claude-opus-5-5,77,53,0.000684,B
r1-m3-Q37-l-s3,claude-opus-5-5,Q37,labeled,3,BA,ok,succeeded,end_turn,A,b,claude-opus-5-5,77,3,0.000184,A
r1-m3-Q37-u-s0,claude-opus-5-5,Q37,unlabeled,0,AB,ok,succeeded,end_turn,A,a,claude-opus-5-5,56,159,0.001702,A
r1-m3-Q37-u-s1,claude-opus-5-5,Q37,unlabeled,1,BA,ok,succeeded,end_turn,A,b,claude-opus-5-5,56,3,0.000142,A
r1-m3-Q37-u-s2,claude-opus-5-5,Q37,unlabeled,2,AB,ok,succeeded,end_turn,B,b,claude-opus-5-5,56,3,0.000142,B
r1-m3-Q37-u-s3,claude-opus-5-5,Q37,unlabeled,3,BA,ok,succeeded,end_turn,A,b,claude-opus-5-5,56,3,0.000142,A
r1-m3-Q38-l-s0,claude-opus-5-5,Q38,labeled,0,AB,ok,succeeded,end_turn,A,a,claude-opus-5-5,73,27,0.000416,A
r1-m3-Q38-l-s1,claude-opus-5-5,Q38,labeled,1,BA,ok,succeeded,end_turn,B,a,claude-opus-5-5,73,32,0.000466,B
r1-m3-Q38-l-s2,claude-opus-5-5,Q38,labeled,2,AB,ok,succeeded,end_turn,A,a,claude-opus-5-5,73,30,0.000446,A
r1-m3-Q38-l-s3,claude-opus-5-5,Q38,labeled,3,BA,ok,succeeded,end_turn,B,a,claude-opus-5-5,73,41,0.000556,B
r1-m3-Q38-u-s0,claude-opus-5-5,Q38,unlabeled,0,AB,ok,succeeded,end_turn,A,a,claude-opus-5-5,52,38,0.000484,A
r1-m3-Q38-u-s1,claude-opus-5-5,Q38,unlabeled,1,BA,ok,succeeded,end_turn,B,a,claude-opus-5-5,52,40,0.000504,B
r1-m3-Q38-u-s2,claude-opus-5-5,Q38,unlabeled,2,AB,ok,succeeded,end_turn,A,a,claude-opus-5-5,52,53,0.000634,A
r1-m3-Q38-u-s3,claude-opus-5-5,Q38,unlabeled,3,BA,ok,succeeded,end_turn,B,a,claude-opus-5-5,52,38,0.000484,B
r1-m3-Q39-l-s0,claude-opus-5-5,Q39,labeled,0,AB,ok,succeeded,end_turn,B,b,claude-opus-5-5,70,52,0.00066,B
r1-m3-Q39-l-s1,claude-opus-5-5,Q39,labeled,1,BA,ok,succeeded,end_turn,B,a,claude-opus-5-5,70,69,0.00083,B
r1-m3-Q39-l-s2,claude-opus-5-5,Q39,labeled,2,AB,ok,succeeded,end_turn,A,a,claude-opus-5-5,70,64,0.00078,A
r1-m3-Q39-l-s3,claude-opus-5-5,Q39,labeled,3,BA,ok,succeeded,end_turn,B,a,claude-opus-5-5,70,46,0.0006,B
r1-m3-Q39-u-s0,claude-opus-5-5,Q39,unlabeled,0,AB,ok,succeeded,end_turn,A,a,claude-opus-5-5,49,3,0.000128,A
r1-m3-Q39-u-s1,claude-opus-5-5,Q39,unlabeled,1,BA,ok,succeeded,end_turn,A,b,claude-opus-5-5,49,55,0.000648,A
r1-m3-Q39-u-s2,claude-opus-5-5,Q39,unlabeled,2,AB,ok,succeeded,end_turn,A,a,claude-opus-5-5,49,3,0.000128,A
r1-m3-Q39-u-s3,claude-opus-5-5,Q39,unlabeled,3,BA,ok,succeeded,end_turn,A,b,claude-opus-5-5,49,55,0.000648,A
r1-m3-Q40-l-s0,claude-opus-5-5,Q40,labeled,0,AB,ok,succeeded,end_turn,A,a,claude-opus-5-5,74,20,0.000348,A
r1-m3-Q40-l-s1,claude-opus-5-5,Q40,labeled,1,BA,ok,succeeded,end_turn,B,a,claude-opus-5-5,74,22,0.000368,B
r1-m3-Q40-l-s2,claude-opus-5-5,Q40,labeled,2,AB,ok,succeeded,end_turn,A,a,claude-opus-5-5,74,25,0.000398,A
r1-m3-Q40-l-s3,claude-opus-5-5,Q40,labeled,3,BA,ok,succeeded,end_turn,B,a,claude-opus-5-5,74,37,0.000518,B
r1-m3-Q40-u-s0,claude-opus-5-5,Q40,unlabeled,0,AB,ok,succeeded,end_turn,A,a,claude-opus-5-5,53,76,0.000866,A
r1-m3-Q40-u-s1,claude-opus-5-5,Q40,unlabeled,1,BA,ok,succeeded,end_turn,B,a,claude-opus-5-5,53,51,0.000616,B
r1-m3-Q40-u-s2,claude-opus-5-5,Q40,unlabeled,2,AB,ok,succeeded,end_turn,A,a,claude-opus-5-5,53,72,0.000826,A
r1-m3-Q40-u-s3,claude-opus-5-5,Q40,unlabeled,3,BA,ok,succeeded,end_turn,B,a,claude-opus-5-5,53,83,0.000936,B
r1-m3-Q41-l-s0,claude-opus-5-5,Q41,labeled,0,AB,ok,succeeded,end_turn,B,b,claude-opus-5-5,72,3,0.000174,B
r1-m3-Q41-l-s1,claude-opus-5-5,Q41,labeled,1,BA,ok,succeeded,end_turn,A,b,claude-opus-5-5,72,3,0.000174,A
r1-m3-Q41-l-s2,claude-opus-5-5,Q41,labeled,2,AB,ok,succeeded,end_turn,B,b,claude-opus-5-5,72,3,0.000174,B
r1-m3-Q41-l-s3,claude-opus-5-5,Q41,labeled,3,BA,ok,succeeded,end_turn,A,b,claude-opus-5-5,72,3,0.000174,A
r1-m3-Q41-u-s0,claude-opus-5-5,Q41,unlabeled,0,AB,ok,succeeded,end_turn,B,b,claude-opus-5-5,51,3,0.000132,B
r1-m3-Q41-u-s1,claude-opus-5-5,Q41,unlabeled,1,BA,ok,succeeded,end_turn,A,b,claude-opus-5-5,51,3,0.000132,A
r1-m3-Q41-u-s2,claude-opus-5-5,Q41,unlabeled,2,AB,ok,succeeded,end_turn,B,b,claude-opus-5-5,51,3,0.000132,B
r1-m3-Q41-u-s3,claude-opus-5-5,Q41,unlabeled,3,BA,ok,succeeded,end_turn,A,b,claude-opus-5-5,51,3,0.000132,A
r1-m3-Q42-l-s0,claude-opus-5-5,Q42,labeled,0,AB,ok,succeeded,end_turn,B,b,claude-opus-5-5,83,23,0.000396,B
r1-m3-Q42-l-s1,claude-opus-5-5,Q42,labeled,1,BA,ok,succeeded,end_turn,A,b,claude-opus-5-5,83,33,0.000496,A
r1-m3-Q42-l-s2,claude-opus-5-5,Q42,labeled,2,AB,ok,succeeded,end_turn,B,b,claude-opus-5-5,83,32,0.000486,B
r1-m3-Q42-l-s3,claude-opus-5-5,Q42,labeled,3,BA,ok,succeeded,end_turn,A,b,claude-opus-5-5,83,51,0.000676,A
r1-m3-Q42-u-s0,claude-opus-5-5,Q42,unlabeled,0,AB,ok,succeeded,end_turn,B,b,claude-opus-5-5,62,39,0.000514,B
r1-m3-Q42-u-s1,claude-opus-5-5,Q42,unlabeled,1,BA,ok,succeeded,end_turn,A,b,claude-opus-5-5,62,30,0.000424,A
r1-m3-Q42-u-s2,claude-opus-5-5,Q42,unlabeled,2,AB,ok,succeeded,end_turn,B,b,claude-opus-5-5,62,34,0.000464,B
r1-m3-Q42-u-s3,claude-opus-5-5,Q42,unlabeled,3,BA,ok,succeeded,end_turn,A,b,claude-opus-5-5,62,29,0.000414,A
r1-m3-Q43-l-s0,claude-opus-5-5,Q43,labeled,0,AB,ok,succeeded,end_turn,A,a,claude-opus-5-5,82,26,0.000424,A
r1-m3-Q43-l-s1,claude-opus-5-5,Q43,labeled,1,BA,ok,succeeded,end_turn,B,a,claude-opus-5-5,82,25,0.000414,B
r1-m3-Q43-l-s2,claude-opus-5-5,Q43,labeled,2,AB,ok,succeeded,end_turn,A,a,claude-opus-5-5,82,3,0.000194,A
r1-m3-Q43-l-s3,claude-opus-5-5,Q43,labeled,3,BA,ok,succeeded,end_turn,B,a,claude-opus-5-5,82,32,0.000484,B
r1-m3-Q43-u-s0,claude-opus-5-5,Q43,unlabeled,0,AB,ok,succeeded,end_turn,A,a,claude-opus-5-5,61,3,0.000152,A
r1-m3-Q43-u-s1,claude-opus-5-5,Q43,unlabeled,1,BA,ok,succeeded,end_turn,B,a,claude-opus-5-5,61,41,0.000532,B
r1-m3-Q43-u-s2,claude-opus-5-5,Q43,unlabeled,2,AB,ok,succeeded,end_turn,A,a,claude-opus-5-5,61,3,0.000152,A
r1-m3-Q43-u-s3,claude-opus-5-5,Q43,unlabeled,3,BA,ok,succeeded,end_turn,B,a,claude-opus-5-5,61,27,0.000392,B
r1-m3-Q44-l-s0,claude-opus-5-5,Q44,labeled,0,AB,ok,succeeded,end_turn,B,b,claude-opus-5-5,70,37,0.00051,B
r1-m3-Q44-l-s1,claude-opus-5-5,Q44,labeled,1,BA,ok,succeeded,end_turn,A,b,claude-opus-5-5,70,3,0.00017,A
r1-m3-Q44-l-s2,claude-opus-5-5,Q44,labeled,2,AB,ok,succeeded,end_turn,B,b,claude-opus-5-5,70,3,0.00017,B
r1-m3-Q44-l-s3,claude-opus-5-5,Q44,labeled,3,BA,ok,succeeded,end_turn,A,b,claude-opus-5-5,70,3,0.00017,A
r1-m3-Q44-u-s0,claude-opus-5-5,Q44,unlabeled,0,AB,ok,succeeded,end_turn,B,b,claude-opus-5-5,49,3,0.000128,B
r1-m3-Q44-u-s1,claude-opus-5-5,Q44,unlabeled,1,BA,ok,succeeded,end_turn,A,b,claude-opus-5-5,49,3,0.000128,A
r1-m3-Q44-u-s2,claude-opus-5-5,Q44,unlabeled,2,AB,ok,succeeded,end_turn,B,b,claude-opus-5-5,49,3,0.000128,B
r1-m3-Q44-u-s3,claude-opus-5-5,Q44,unlabeled,3,BA,ok,succeeded,end_turn,A,b,claude-opus-5-5,49,3,0.000128,A
r1-m3-Q45-l-s0,claude-opus-5-5,Q45,labeled,0,AB,ok,succeeded,end_turn,A,a,claude-opus-5-5,82,82,0.000984,A
r1-m3-Q45-l-s1,claude-opus-5-5,Q45,labeled,1,BA,ok,succeeded,end_turn,B,a,claude-opus-5-5,82,76,0.000924,B
r1-m3-Q45-l-s2,claude-opus-5-5,Q45,labeled,2,AB,ok,succeeded,end_turn,A,a,claude-opus-5-5,82,39,0.000554,A
r1-m3-Q45-l-s3,claude-opus-5-5,Q45,labeled,3,BA,ok,succeeded,end_turn,B,a,claude-opus-5-5,82,71,0.000874,B
r1-m3-Q45-u-s0,claude-opus-5-5,Q45,unlabeled,0,AB,ok,succeeded,end_turn,B,b,claude-opus-5-5,61,76,0.000882,B
r1-m3-Q45-u-s1,claude-opus-5-5,Q45,unlabeled,1,BA,ok,succeeded,end_turn,A,b,claude-opus-5-5,61,108,0.001202,A
r1-m3-Q45-u-s2,claude-opus-5-5,Q45,unlabeled,2,AB,ok,succeeded,end_turn,B,b,claude-opus-5-5,61,68,0.000802,B
r1-m3-Q45-u-s3,claude-opus-5-5,Q45,unlabeled,3,BA,ok,succeeded,end_turn,A,b,claude-opus-5-5,61,69,0.000812,A
r1-m3-Q49-l-s0,claude-opus-5-5,Q49,labeled,0,AB,ok,succeeded,end_turn,A,a,claude-opus-5-5,86,25,0.000422,A
r1-m3-Q49-l-s1,claude-opus-5-5,Q49,labeled,1,BA,ok,succeeded,end_turn,B,a,claude-opus-5-5,86,18,0.000352,B
r1-m3-Q49-l-s2,claude-opus-5-5,Q49,labeled,2,AB,ok,succeeded,end_turn,A,a,claude-opus-5-5,86,23,0.000402,A
r1-m3-Q49-l-s3,claude-opus-5-5,Q49,labeled,3,BA,ok,succeeded,end_turn,B,a,claude-opus-5-5,86,13,0.000302,B
r1-m3-Q49-u-s0,claude-opus-5-5,Q49,unlabeled,0,AB,ok,succeeded,end_turn,A,a,claude-opus-5-5,65,3,0.00016,A
r1-m3-Q49-u-s1,claude-opus-5-5,Q49,unlabeled,1,BA,ok,succeeded,end_turn,B,a,claude-opus-5-5,65,3,0.00016,B
r1-m3-Q49-u-s2,claude-opus-5-5,Q49,unlabeled,2,AB,ok,succeeded,end_turn,A,a,claude-opus-5-5,65,66,0.00079,A
r1-m3-Q49-u-s3,claude-opus-5-5,Q49,unlabeled,3,BA,ok,succeeded,end_turn,B,a,claude-opus-5-5,65,3,0.00016,B
r1-m3-Q51-l-s0,claude-opus-5-5,Q51,labeled,0,AB,ok,succeeded,end_turn,B,b,claude-opus-5-5,80,41,0.00057,B
r1-m3-Q51-l-s1,claude-opus-5-5,Q51,labeled,1,BA,ok,succeeded,end_turn,A,b,claude-opus-5-5,80,53,0.00069,A
r1-m3-Q51-l-s2,claude-opus-5-5,Q51,labeled,2,AB,ok,succeeded,end_turn,B,b,claude-opus-5-5,80,61,0.00077,B
r1-m3-Q51-l-s3,claude-opus-5-5,Q51,labeled,3,BA,ok,succeeded,end_turn,A,b,claude-opus-5-5,80,29,0.00045,A
r1-m3-Q51-u-s0,claude-opus-5-5,Q51,unlabeled,0,AB,ok,succeeded,end_turn,B,b,claude-opus-5-5,59,82,0.000938,B
r1-m3-Q51-u-s1,claude-opus-5-5,Q51,unlabeled,1,BA,ok,succeeded,end_turn,A,b,claude-opus-5-5,59,71,0.000828,A
r1-m3-Q51-u-s2,claude-opus-5-5,Q51,unlabeled,2,AB,ok,succeeded,end_turn,B,b,claude-opus-5-5,59,94,0.001058,B
r1-m3-Q51-u-s3,claude-opus-5-5,Q51,unlabeled,3,BA,ok,succeeded,end_turn,A,b,claude-opus-5-5,59,48,0.000598,A
r1-m3-Q53-l-s0,claude-opus-5-5,Q53,labeled,0,AB,ok,succeeded,end_turn,B,b,claude-opus-5-5,76,24,0.000392,B
r1-m3-Q53-l-s1,claude-opus-5-5,Q53,labeled,1,BA,ok,succeeded,end_turn,A,b,claude-opus-5-5,76,16,0.000312,A
r1-m3-Q53-l-s2,claude-opus-5-5,Q53,labeled,2,AB,ok,succeeded,end_turn,B,b,claude-opus-5-5,76,3,0.000182,B
r1-m3-Q53-l-s3,claude-opus-5-5,Q53,labeled,3,BA,ok,succeeded,end_turn,A,b,claude-opus-5-5,76,11,0.000262,A
r1-m3-Q53-u-s0,claude-opus-5-5,Q53,unlabeled,0,AB,ok,succeeded,end_turn,B,b,claude-opus-5-5,55,3,0.00014,B
r1-m3-Q53-u-s1,claude-opus-5-5,Q53,unlabeled,1,BA,ok,succeeded,end_turn,A,b,claude-opus-5-5,55,20,0.00031,A
r1-m3-Q53-u-s2,claude-opus-5-5,Q53,unlabeled,2,AB,ok,succeeded,end_turn,B,b,claude-opus-5-5,55,3,0.00014,B
r1-m3-Q53-u-s3,claude-opus-5-5,Q53,unlabeled,3,BA,ok,succeeded,end_turn,A,b,claude-opus-5-5,55,48,0.00059,A
r1-m3-Q54-l-s0,claude-opus-5-5,Q54,labeled,0,AB,ok,succeeded,end_turn,A,a,claude-opus-5-5,79,61,0.000768,A
r1-m3-Q54-l-s1,claude-opus-5-5,Q54,labeled,1,BA,ok,succeeded,end_turn,B,a,claude-opus-5-5,79,61,0.000768,B
r1-m3-Q54-l-s2,claude-opus-5-5,Q54,labeled,2,AB,ok,succeeded,end_turn,A,a,claude-opus-5-5,79,3,0.000188,A
r1-m3-Q54-l-s3,claude-opus-5-5,Q54,labeled,3,BA,ok,succeeded,end_turn,B,a,claude-opus-5-5,79,15,0.000308,B
r1-m3-Q54-u-s0,claude-opus-5-5,Q54,unlabeled,0,AB,ok,succeeded,end_turn,A,a,claude-opus-5-5,58,3,0.000146,A
r1-m3-Q54-u-s1,claude-opus-5-5,Q54,unlabeled,1,BA,ok,succeeded,end_turn,B,a,claude-opus-5-5,58,3,0.000146,B
r1-m3-Q54-u-s2,claude-opus-5-5,Q54,unlabeled,2,AB,ok,succeeded,end_turn,A,a,claude-opus-5-5,58,3,0.000146,A
r1-m3-Q54-u-s3,claude-opus-5-5,Q54,unlabeled,3,BA,ok,succeeded,end_turn,B,a,claude-opus-5-5,58,3,0.000146,B
r1-m3-Q55-l-s0,claude-opus-5-5,Q55,labeled,0,AB,ok,succeeded,end_turn,B,b,claude-opus-5-5,71,31,0.000452,B
r1-m3-Q55-l-s1,claude-opus-5-5,Q55,labeled,1,BA,ok,succeeded,end_turn,A,b,claude-opus-5-5,71,40,0.000542,A
r1-m3-Q55-l-s2,claude-opus-5-5,Q55,labeled,2,AB,ok,succeeded,end_turn,B,b,claude-opus-5-5,71,37,0.000512,B
r1-m3-Q55-l-s3,claude-opus-5-5,Q55,labeled,3,BA,ok,succeeded,end_turn,A,b,claude-opus-5-5,71,40,0.000542,A
r1-m3-Q55-u-s0,claude-opus-5-5,Q55,unlabeled,0,AB,ok,succeeded,end_turn,B,b,claude-opus-5-5,50,3,0.00013,B
r1-m3-Q55-u-s1,claude-opus-5-5,Q55,unlabeled,1,BA,ok,succeeded,end_turn,A,b,claude-opus-5-5,50,40,0.0005,A
r1-m3-Q55-u-s2,claude-opus-5-5,Q55,unlabeled,2,AB,ok,succeeded,end_turn,B,b,claude-opus-5-5,50,35,0.00045,B
r1-m3-Q55-u-s3,claude-opus-5-5,Q55,unlabeled,3,BA,ok,succeeded,end_turn,A,b,claude-opus-5-5,50,3,0.00013,A
r1-m3-Q57-l-s0,claude-opus-5-5,Q57,labeled,0,AB,ok,succeeded,end_turn,A,a,claude-opus-5-5,77,26,0.000414,A
r1-m3-Q57-l-s1,claude-opus-5-5,Q57,labeled,1,BA,ok,succeeded,end_turn,B,a,claude-opus-5-5,77,26,0.000414,B
r1-m3-Q57-l-s2,claude-opus-5-5,Q57,labeled,2,AB,ok,succeeded,end_turn,A,a,claude-opus-5-5,77,23,0.000384,A
r1-m3-Q57-l-s3,claude-opus-5-5,Q57,labeled,3,BA,ok,succeeded,end_turn,B,a,claude-opus-5-5,77,26,0.000414,B
r1-m3-Q57-u-s0,claude-opus-5-5,Q57,unlabeled,0,AB,ok,succeeded,end_turn,A,a,claude-opus-5-5,56,38,0.000492,A
r1-m3-Q57-u-s1,claude-opus-5-5,Q57,unlabeled,1,BA,ok,succeeded,end_turn,B,a,claude-opus-5-5,56,32,0.000432,B
r1-m3-Q57-u-s2,claude-opus-5-5,Q57,unlabeled,2,AB,ok,succeeded,end_turn,A,a,claude-opus-5-5,56,39,0.000502,A
r1-m3-Q57-u-s3,claude-opus-5-5,Q57,unlabeled,3,BA,ok,succeeded,end_turn,B,a,claude-opus-5-5,56,39,0.000502,B
r1-m3-Q58-l-s0,claude-opus-5-5,Q58,labeled,0,AB,ok,succeeded,end_turn,A,a,claude-opus-5-5,77,3,0.000184,A
r1-m3-Q58-l-s1,claude-opus-5-5,Q58,labeled,1,BA,ok,succeeded,end_turn,B,a,claude-opus-5-5,77,3,0.000184,B
r1-m3-Q58-l-s2,claude-opus-5-5,Q58,labeled,2,AB,ok,succeeded,end_turn,A,a,claude-opus-5-5,77,3,0.000184,A
r1-m3-Q58-l-s3,claude-opus-5-5,Q58,labeled,3,BA,ok,succeeded,end_turn,B,a,claude-opus-5-5,77,3,0.000184,B
r1-m3-Q58-u-s0,claude-opus-5-5,Q58,unlabeled,0,AB,ok,succeeded,end_turn,A,a,claude-opus-5-5,56,3,0.000142,A
r1-m3-Q58-u-s1,claude-opus-5-5,Q58,unlabeled,1,BA,ok,succeeded,end_turn,B,a,claude-opus-5-5,56,3,0.000142,B
r1-m3-Q58-u-s2,claude-opus-5-5,Q58,unlabeled,2,AB,ok,succeeded,end_turn,A,a,claude-opus-5-5,56,3,0.000142,A
r1-m3-Q58-u-s3,claude-opus-5-5,Q58,unlabeled,3,BA,ok,succeeded,end_turn,B,a,claude-opus-5-5,56,3,0.000142,B
r1-m3-Q59-l-s0,claude-opus-5-5,Q59,labeled,0,AB,ok,succeeded,end_turn,A,a,claude-opus-5-5,72,31,0.000454,A
r1-m3-Q59-l-s1,claude-opus-5-5,Q59,labeled,1,BA,ok,succeeded,end_turn,B,a,claude-opus-5-5,72,31,0.000454,B
r1-m3-Q59-l-s2,claude-opus-5-5,Q59,labeled,2,AB,ok,succeeded,end_turn,A,a,claude-opus-5-5,72,31,0.000454,A
r1-m3-Q59-l-s3,claude-opus-5-5,Q59,labeled,3,BA,ok,succeeded,end_turn,B,a,claude-opus-5-5,72,31,0.000454,B
r1-m3-Q59-u-s0,claude-opus-5-5,Q59,unlabeled,0,AB,ok,succeeded,end_turn,A,a,claude-opus-5-5,51,46,0.000562,A
r1-m3-Q59-u-s1,claude-opus-5-5,Q59,unlabeled,1,BA,ok,succeeded,end_turn,B,a,claude-opus-5-5,51,99,0.001092,B
r1-m3-Q59-u-s2,claude-opus-5-5,Q59,unlabeled,2,AB,ok,succeeded,end_turn,A,a,claude-opus-5-5,51,123,0.001332,A
r1-m3-Q59-u-s3,claude-opus-5-5,Q59,unlabeled,3,BA,ok,succeeded,end_turn,B,a,claude-opus-5-5,51,74,0.000842,B
r1-m3-Q60-l-s0,claude-opus-5-5,Q60,labeled,0,AB,ok,succeeded,end_turn,B,b,claude-opus-5-5,74,3,0.000178,B
r1-m3-Q60-l-s1,claude-opus-5-5,Q60,labeled,1,BA,ok,succeeded,end_turn,A,b,claude-opus-5-5,74,23,0.000378,A
r1-m3-Q60-l-s2,claude-opus-5-5,Q60,labeled,2,AB,ok,succeeded,end_turn,B,b,claude-opus-5-5,74,3,0.000178,B
r1-m3-Q60-l-s3,claude-opus-5-5,Q60,labeled,3,BA,ok,succeeded,end_turn,A,b,claude-opus-5-5,74,3,0.000178,A
r1-m3-Q60-u-s0,claude-opus-5-5,Q60,unlabeled,0,AB,ok,succeeded,end_turn,A,a,claude-opus-5-5,53,52,0.000626,A
r1-m3-Q60-u-s1,claude-opus-5-5,Q60,unlabeled,1,BA,ok,succeeded,end_turn,A,b,claude-opus-5-5,53,21,0.000316,A
r1-m3-Q60-u-s2,claude-opus-5-5,Q60,unlabeled,2,AB,ok,succeeded,end_turn,A,a,claude-opus-5-5,53,3,0.000136,A
r1-m3-Q60-u-s3,claude-opus-5-5,Q60,unlabeled,3,BA,ok,succeeded,end_turn,A,b,claude-opus-5-5,53,22,0.000326,A
r1-m3-Q61-l-s0,claude-opus-5-5,Q61,labeled,0,AB,ok,succeeded,end_turn,A,a,claude-opus-5-5,86,33,0.000502,A
r1-m3-Q61-l-s1,claude-opus-5-5,Q61,labeled,1,BA,ok,succeeded,end_turn,B,a,claude-opus-5-5,86,36,0.000532,B
r1-m3-Q61-l-s2,claude-opus-5-5,Q61,labeled,2,AB,ok,succeeded,end_turn,A,a,claude-opus-5-5,86,30,0.000472,A
r1-m3-Q61-l-s3,claude-opus-5-5,Q61,labeled,3,BA,ok,succeeded,end_turn,B,a,claude-opus-5-5,86,25,0.000422,B
r1-m3-Q61-u-s0,claude-opus-5-5,Q61,unlabeled,0,AB,ok,succeeded,end_turn,A,a,claude-opus-5-5,65,39,0.00052,A
r1-m3-Q61-u-s1,claude-opus-5-5,Q61,unlabeled,1,BA,ok,succeeded,end_turn,B,a,claude-opus-5-5,65,35,0.00048,B
r1-m3-Q61-u-s2,claude-opus-5-5,Q61,unlabeled,2,AB,ok,succeeded,end_turn,A,a,claude-opus-5-5,65,32,0.00045,A
r1-m3-Q61-u-s3,claude-opus-5-5,Q61,unlabeled,3,BA,ok,succeeded,end_turn,B,a,claude-opus-5-5,65,38,0.00051,B
